% xData0 , data0, errData0, xTheory0 , theory0
 , , , 17.666, 0.287495788
 , , , 17.688, 0.287495788
 , , , 17.71, 0.287495788
 , , , 17.732, 0.287495788
 , , , 17.754, 0.287495788
 , , , 17.776, 0.287495788
 , , , 17.798, 0.287495788
 , , , 17.82, 0.287495788
 , , , 17.842, 0.287495788
 , , , 17.864, 0.287495788
 , , , 17.886, 0.287495788
 , , , 17.908, 0.28071785
 , , , 17.93, 0.28071785
 , , , 17.952, 0.28071785
 , , , 17.974, 0.28071785
 , , , 17.996, 0.28071785
 , , , 18.018, 0.28071785
 , , , 18.04, 0.28071785
 , , , 18.062, 0.28071785
 , , , 18.084, 0.28071785
 , , , 18.106, 0.28071785
 , , , 18.128, 0.28071785
 , , , 18.15, 0.28071785
 , , , 18.172, 0.28071785
 , , , 18.194, 0.28071785
 , , , 18.216, 0.28071785
 , , , 18.238, 0.28071785
 , , , 18.26, 0.28071785
 , , , 18.282, 0.28071785
 , , , 18.304, 0.28071785
 , , , 18.326, 0.28071785
 , , , 18.348, 0.28071785
 , , , 18.37, 0.28071785
 , , , 18.392, 0.28071785
 , , , 18.414, 0.28071785
 , , , 18.436, 0.28071785
 , , , 18.458, 0.28071785
 , , , 18.48, 0.28071785
 , , , 18.502, 0.28071785
 , , , 18.524, 0.28071785
 , , , 18.546, 0.28071785
 , , , 18.568, 0.28071785
 , , , 18.59, 0.28071785
 , , , 18.612, 0.28071785
 , , , 18.634, 0.28071785
 , , , 18.656, 0.28071785
 , , , 18.678, 0.28071785
 , , , 18.7, 0.28071785
 , , , 18.722, 0.28071785
 , , , 18.744, 0.28071785
 , , , 18.766, 0.28071785
 , , , 18.788, 0.28071785
 , , , 18.81, 0.28071785
 , , , 18.832, 0.28071785
 , , , 18.854, 0.28071785
 , , , 18.876, 0.28071785
 , , , 18.898, 0.28071785
 , , , 18.92, 0.276189917
 , , , 18.942, 0.276189917
 , , , 18.964, 0.276189917
 , , , 18.986, 0.276189917
 , , , 19.008, 0.276189917
 , , , 19.03, 0.276189917
 , , , 19.052, 0.276189917
 , , , 19.074, 0.276189917
 , , , 19.096, 0.276189917
 , , , 19.118, 0.276189917
 , , , 19.14, 0.276189917
 , , , 19.162, 0.276189917
 , , , 19.184, 0.276189917
 , , , 19.206, 0.276189917
 , , , 19.228, 0.276189917
 , , , 19.25, 0.276189917
 , , , 19.272, 0.276189917
 , , , 19.294, 0.276189917
 , , , 19.316, 0.276189917
 , , , 19.338, 0.276189917
 , , , 19.36, 0.276189917
 , , , 19.382, 0.276189917
 , , , 19.404, 0.276189917
 , , , 19.426, 0.276189917
