% xData0 , data0, errData0, xTheory0 , theory0
 , , , 21.075, 0.0803788382
 , , , 21.1, 0.0803788382
 , , , 21.125, 0.0803788382
 , , , 21.15, 0.0803788382
 , , , 21.175, 0.0803788382
 , , , 21.2, 0.0803788382
 , , , 21.225, 0.0803788382
 , , , 21.25, 0.0803788382
 , , , 21.275, 0.0803788382
 , , , 21.3, 0.0803788382
 , , , 21.325, 0.0803788382
 , , , 21.35, 0.0803788382
 , , , 21.375, 0.0803788382
 , , , 21.4, 0.0803788382
 , , , 21.425, 0.0803788382
 , , , 21.45, 0.0803788382
 , , , 21.475, 0.0803788382
 , , , 21.5, 0.0803788382
 , , , 21.525, 0.0803788382
 , , , 21.55, 0.0803788382
 , , , 21.575, 0.0803788382
 , , , 21.6, 0.0803788382
 , , , 21.625, 0.0803788382
 , , , 21.65, 0.0803788382
 , , , 21.675, 0.0803788382
 , , , 21.7, 0.0803788382
 , , , 21.725, 0.0803788382
 , , , 21.75, 0.0803788382
 , , , 21.775, 0.0803788382
 , , , 21.8, 0.0803788382
 , , , 21.825, 0.0803788382
 , , , 21.85, 0.0803788382
 , , , 21.875, 0.0803788382
 , , , 21.9, 0.0803788382
 , , , 21.925, 0.0803788382
 , , , 21.95, 0.0803788382
 , , , 21.975, 0.0803788382
 , , , 22, 0.0803788382
 , , , 22.025, 0.0800714185
 , , , 22.05, 0.0800714185
 , , , 22.075, 0.0800714185
 , , , 22.1, 0.0800714185
 , , , 22.125, 0.0800714185
 , , , 22.15, 0.0800714185
 , , , 22.175, 0.0800714185
 , , , 22.2, 0.0800714185
 , , , 22.225, 0.0800714185
 , , , 22.25, 0.0800714185
 , , , 22.275, 0.0800714185
 , , , 22.3, 0.0800714185
 , , , 22.325, 0.0800714185
 , , , 22.35, 0.0800714185
 , , , 22.375, 0.0800714185
 , , , 22.4, 0.0800714185
 , , , 22.425, 0.0800714185
 , , , 22.45, 0.0800714185
 , , , 22.475, 0.0800714185
 , , , 22.5, 0.0800714185
 , , , 22.525, 0.0800714185
 , , , 22.55, 0.0800714185
 , , , 22.575, 0.0800714185
 , , , 22.6, 0.0800714185
 , , , 22.625, 0.0800714185
 , , , 22.65, 0.0800714185
 , , , 22.675, 0.0800714185
 , , , 22.7, 0.0800714185
 , , , 22.725, 0.0800714185
 , , , 22.75, 0.0800714185
 , , , 22.775, 0.0800714185
 , , , 22.8, 0.0800714185
 , , , 22.825, 0.0800714185
 , , , 22.85, 0.0800714185
 , , , 22.875, 0.0800714185
 , , , 22.9, 0.0800714185
 , , , 22.925, 0.0800714185
 , , , 22.95, 0.0800714185
 , , , 22.975, 0.0800714185
 , , , 23, 0.0800714185
 , , , 23.025, 0.079737084
 , , , 23.05, 0.079737084
 , , , 23.075, 0.079737084
 , , , 23.1, 0.079737084
 , , , 23.125, 0.079737084
 , , , 23.15, 0.079737084
 , , , 23.175, 0.079737084
 , , , 23.2, 0.079737084
 , , , 23.225, 0.079737084
 , , , 23.25, 0.079737084
 , , , 23.275, 0.079737084
 , , , 23.3, 0.079737084
 , , , 23.325, 0.079737084
 , , , 23.35, 0.079737084
 , , , 23.375, 0.079737084
 , , , 23.4, 0.079737084
 , , , 23.425, 0.079737084
 , , , 23.45, 0.079737084
 , , , 23.475, 0.079737084
 , , , 23.5, 0.079737084
 , , , 23.525, 0.079737084
 , , , 23.55, 0.079737084
 , , , 23.575, 0.079737084
 , , , 23.6, 0.079737084
 , , , 23.625, 0.079737084
 , , , 23.65, 0.079737084
 , , , 23.675, 0.079737084
 , , , 23.7, 0.079737084
 , , , 23.725, 0.079737084
 , , , 23.75, 0.079737084
 , , , 23.775, 0.079737084
 , , , 23.8, 0.079737084
 , , , 23.825, 0.079737084
 , , , 23.85, 0.079737084
 , , , 23.875, 0.079737084
 , , , 23.9, 0.079737084
 , , , 23.925, 0.079737084
 , , , 23.95, 0.079737084
 , , , 23.975, 0.079737084
 , , , 24, 0.079737084
 , , , 24.025, 0.0796669043
 , , , 24.05, 0.0796669043
 , , , 24.075, 0.0796669043
 , , , 24.1, 0.0796669043
 , , , 24.125, 0.0796669043
 , , , 24.15, 0.0796669043
 , , , 24.175, 0.0796669043
 , , , 24.2, 0.0796669043
 , , , 24.225, 0.0796669043
 , , , 24.25, 0.0796669043
 , , , 24.275, 0.0796669043
 , , , 24.3, 0.0796669043
 , , , 24.325, 0.0796669043
 , , , 24.35, 0.0796669043
 , , , 24.375, 0.0796669043
 , , , 24.4, 0.0796669043
 , , , 24.425, 0.0796669043
 , , , 24.45, 0.0796669043
 , , , 24.475, 0.0796669043
 , , , 24.5, 0.0796669043
 , , , 24.525, 0.0796669043
 , , , 24.55, 0.0796669043
 , , , 24.575, 0.0796669043
 , , , 24.6, 0.0796669043
 , , , 24.625, 0.0796669043
 , , , 24.65, 0.0796669043
 , , , 24.675, 0.0796669043
 , , , 24.7, 0.0796669043
 , , , 24.725, 0.0796669043
 , , , 24.75, 0.0796669043
 , , , 24.775, 0.0796669043
 , , , 24.8, 0.0796669043
 , , , 24.825, 0.0796669043
 , , , 24.85, 0.0796669043
 , , , 24.875, 0.0796669043
 , , , 24.9, 0.0796669043
 , , , 24.925, 0.0796669043
 , , , 24.95, 0.0796669043
 , , , 24.975, 0.0796669043
 , , , 25, 0.0796669043
